index,name,full_name,place_type,count
546ac23242ac4c11,Roy,"Roy, UT",city,16
6097148065e97f05,Cherokee,"Cherokee, IA",city,16
eb5407ed483c0579,Sea Isle City,"Sea Isle City, NJ",city,16
de9ae2c39e4b0144,Georgetown,"Georgetown, DE",city,16
0f6d9c748d8af8b4,Pelham,"Pelham, NY",city,16
ed2f91f4683ea25f,Longmeadow,"Longmeadow, MA",city,16
07d9f73626488002,Houston City Hall,Houston City Hall,poi,16
4d093fe1a52dde72,Lancaster,"Lancaster, SC",city,16
21ea0a8db9b8d520,Spanaway,"Spanaway, WA",city,16
3762d2207a63753f,Lost Creek,"Lost Creek, TX",city,16
b27d5015a34b3e51,Junction,"Junction, TX",city,16
a00eca4a164f8548,Ridgefield,"Ridgefield, NJ",city,15
c0422fb860a6c153,East Harwich,"East Harwich, MA",city,15
cea1f774c62bb6fc,Sanger,"Sanger, CA",city,15
f52453067076e5dc,Wahiawa,"Wahiawa, HI",city,15
4aa7629046175406,Clarkdale,"Clarkdale, AZ",city,15
58fe33e6473d1519,Waconia,"Waconia, MN",city,15
0011ca7c3129a957,Monaca,"Monaca, PA",city,15
0e5880150afdf53a,Mono Vista,"Mono Vista, CA",city,15
e0b39a6ce653c735,Spanish Fork,"Spanish Fork, UT",city,15
88a7579dbcc82edf,West Menlo Park,"West Menlo Park, CA",city,15
3ea783455fb3150b,Port Washington North,"Port Washington North, NY",city,15
e36dc663145db75c,Clawson,"Clawson, MI",city,15
01d7e4f642399b9f,Selah,"Selah, WA",city,15
19a934ea4e2c6407,Belton,"Belton, TX",city,15
006939a81b21bc06,Robbinsville,"Robbinsville, NJ",city,15
00b39dfa04895764,Durham,"Durham, CT",city,15
6e7afa8e9314722c,Helena,"Helena, AL",city,15
a2683fc35807110f,Lynnfield,"Lynnfield, MA",city,15
1394b84f152b7343,Arden on the Severn,"Arden on the Severn, MD",city,15
76520d7cbad3096e,Medford,"Medford, NY",city,15
01c552435e0d2331,Lewisburg,"Lewisburg, PA",city,15
545d3cbd259866ef,Meadow Woods,"Meadow Woods, FL",city,15
00f911563625260e,Uxbridge,"Uxbridge, MA",city,15
00badf236c71ec49,Dranesville,"Dranesville, VA",city,15
6c54120abb49d96c,Rosemount,"Rosemount, MN",city,15
00b2b4bf21d65dc3,Keauhou,"Keauhou, HI",city,15
2c3a8226d682d4f3,Tuckahoe,"Tuckahoe, NY",city,15
00bef5d21a9abedf,Warren,"Warren, RI",city,15
002eb4492de4b683,Chaparral,"Chaparral, NM",city,15
5683d4324036d97c,East Farmingdale,"East Farmingdale, NY",city,15
000327a254ae86d1,Dalzell,"Dalzell, SC",city,15
00c6858641196ed1,Three Lakes,"Three Lakes, FL",city,15
6d846b156371809f,Lauderdale Lakes,"Lauderdale Lakes, FL",city,15
f1b6ba032bfd631b,Durham,"Durham, OR",city,15
885035e7c15f241b,Highland Falls,"Highland Falls, NY",city,15
a61339ae8c39afa8,Placerville,"Placerville, CA",city,15
3db2aa9492a8961b,Monmouth Beach,"Monmouth Beach, NJ",city,15
00a9bbe23141c4cb,Fairhaven,"Fairhaven, MA",city,15
02c80249d89c89e3,Somerdale,"Somerdale, NJ",city,15
00a75e9217e8ef10,Heber,"Heber, UT",city,15
0e45c1c6e13dff2a,Post Falls,"Post Falls, ID",city,15
076c0ba821befbbc,Terrell Hills,"Terrell Hills, TX",city,15
bbf79409c9a1df68,Pace,"Pace, FL",city,15
2c52491c8390b940,Falmouth,"Falmouth, VA",city,15
3c8f8ac723a445d8,Madison Heights,"Madison Heights, VA",city,15
001468602e90b4c7,Gainesville,"Gainesville, VA",city,15
d302603081fcabaf,Denison,"Denison, TX",city,15
002f085a0f91800d,La Vista,"La Vista, NE",city,15
e3d941a68af042e7,Glen Carbon,"Glen Carbon, IL",city,15
a13f1d14aa5b10e1,Ripley,"Ripley, WV",city,15
00621f5671bdbd67,Averill Park,"Averill Park, NY",city,15
00080df7032bd91c,Delhi Hills,"Delhi Hills, OH",city,15
008ba0466750b9fb,Carolina,"Carolina, Puerto Rico",city,15
e43fd5ffd4b3a689,Seymour,"Seymour, IN",city,15
3be7bda347857151,St Albans,"St Albans, WV",city,15
2b67aaa9fac6ba32,Wenatchee,"Wenatchee, WA",city,15
5ba10bd86075a50f,Carpinteria,"Carpinteria, CA",city,15
c5f2747b4e8b846f,Frailes,"Frailes, USA",city,15
41161b11ee419444,Nyack,"Nyack, NY",city,15
fd20c9e0330d7a50,Littleton Common,"Littleton Common, MA",city,15
6e4934d73c0cb460,Garden City,"Garden City, MI",city,15
bef8582768ceea7a,East Shoreham,"East Shoreham, NY",city,15
3ef0a81935ec75d8,Hohenwald,"Hohenwald, TN",city,15
01eea0f004c886a4,Rockwood,"Rockwood, VA",city,15
de55c30bd4263e8a,Apollo Beach,"Apollo Beach, FL",city,15
b38ed6e85a8d3a22,Horseheads,"Horseheads, NY",city,15
472859b07b6dc7b2,Gleneagle,"Gleneagle, CO",city,15
bf4f35ca65ddb50c,Green Hill,"Green Hill, TN",city,15
5662207dcb837cc3,Adams Morgan,"Adams Morgan, Washington",neighborhood,15
01f89b9858a233c6,Salem Heights,"Salem Heights, OH",city,15
00aecd0d1a30cda0,Lake Geneva,"Lake Geneva, WI",city,15
5e79986586911926,Roosevelt,"Roosevelt, NY",city,15
18ec9eacecff7e26,Thomson,"Thomson, GA",city,15
07d9f0193d888000,Katonah Memorial Park - Shelter Hill,Katonah Memorial Park - Shelter Hill,poi,15
d8573d17f48a61a5,Gulf Hills,"Gulf Hills, MS",city,15
06994603b8d09169,Longboat Key,"Longboat Key, FL",city,15
f77fa3954e776111,South Valley Stream,"South Valley Stream, NY",city,15
e89127ee2e77eb10,Ocean Grove,"Ocean Grove, NJ",city,15
43052f33cb317b97,Hatboro,"Hatboro, PA",city,15
01fc71655bd6bb80,Saybrook Manor,"Saybrook Manor, CT",city,15
da61090cbdc5350e,Rexburg,"Rexburg, ID",city,15
0139a7c035c529cd,Marshall,"Marshall, TX",city,15
00fd461f4df791dc,Grovetown,"Grovetown, GA",city,15
a17cffc32f88a01f,Goddard,"Goddard, MD",city,15
ec5df08301256b95,Seneca,"Seneca, SC",city,15
888a254ab33a9e2e,Roselle,"Roselle, NJ",city,15
ef4c93bc730ac6d7,Oradell,"Oradell, NJ",city,15
4f26ae03fcf96fea,Carpentersville,"Carpentersville, IL",city,15
3b75fe34f37a6999,Warsaw,"Warsaw, NY",city,15
2ce3c365189bf3c4,Gantt,"Gantt, SC",city,15
0178d3c32373460b,Dallas,"Dallas, NC",city,15
e71c49af0da03c17,Ravenswood,"Ravenswood, WV",city,15
f2dabb4da43780ea,Port Hueneme,"Port Hueneme, CA",city,15
017a24ae3c4435f6,Sygan,"Sygan, PA",city,15
00b6a1c7611dcf24,Connerton,"Connerton, FL",city,15
05ecc92d5f11c46a,Winters,"Winters, CA",city,15
2c0811e930b13c62,Ladue,"Ladue, MO",city,15
9bd1489cb32c0017,Coto de Caza,"Coto de Caza, CA",city,15
7cc0ce33cac366fc,New Hyde Park,"New Hyde Park, NY",city,15
5aca79f0ebd329ee,Inglewood-Finn Hill,"Inglewood-Finn Hill, WA",city,15
46b149b6aa3775a2,Mount Airy,"Mount Airy, NC",city,15
00a762a3361caab8,Sausal,"Sausal, NM",city,15
15c2aaaadb3f42c2,Kentfield,"Kentfield, CA",city,15
00a2cef73dd780a9,Washington,"Washington, NJ",city,15
01f79450772185e8,Rosaryville,"Rosaryville, MD",city,15
1ccebd350c541331,Athens,"Athens, AL",city,15
3499e4b1d67ce535,Wilmington,"Wilmington, OH",city,15
4fa26391b5034d2e,San Martin,"San Martin, CA",city,15
c08efac9b513fdb6,Harris Hill,"Harris Hill, NY",city,15
65b520399b7b00c0,Egg Harbor City,"Egg Harbor City, NJ",city,15
fe3a0c50b4944a1f,Ladson,"Ladson, SC",city,15
1711fcf6c5dcde3c,Bay Shore,"Bay Shore, NY",city,15
22bb8afe3a5531fd,Passaic,"Passaic, NJ",city,15
402ac1aac38ae3b9,Green Haven,"Green Haven, MD",city,15
f9caa1cacff9c755,Bridgewater,"Bridgewater, VA",city,15
39d6a40f1e193653,Robertsdale,"Robertsdale, AL",city,15
af0db9c2920db9fd,Fort Mitchell,"Fort Mitchell, KY",city,15
4aed486241c00f5f,Sorrento,"Sorrento, LA",city,15
82c42a788b149dfc,Deming,"Deming, NM",city,15
f3d6bfeecd27dfce,Lake Success,"Lake Success, NY",city,15
9a93e0e435734b15,Buffalo,"Buffalo, MN",city,15
2de5a4517dbb4271,Astoria,"Astoria, OR",city,15
00275e5a304c6888,Penn Estates,"Penn Estates, PA",city,15
c5ff90084d2fc5bf,Shelbyville,"Shelbyville, TN",city,15
386eee0c027ac681,Kaanapali,"Kaanapali, HI",city,15
001fe4010762701b,Madison Park,"Madison Park, NJ",city,15
1ed0698bc8262763,West Hempstead,"West Hempstead, NY",city,15
59eaa92f1e96c615,Hudson,"Hudson, NY",city,15
c53fe057eaa0a64d,West Miami,"West Miami, FL",city,15
01833b183bff6006,Defiance,"Defiance, OH",city,15
6da2a66a139f28fe,East Patchogue,"East Patchogue, NY",city,15
bb3030b300ec775e,Burlington,"Burlington, KY",city,15
07d9ed9d27c80000,The Point At San Onofre,The Point At San Onofre,poi,15
0143dc9e38d9028d,Watertown,"Watertown, CT",city,15
01060b0b1685749b,Schoolcraft,"Schoolcraft, MI",city,15
745d92eae6ea2a51,Mount Joy,"Mount Joy, PA",city,15
9ab79aad4d1f2dea,New Hempstead,"New Hempstead, NY",city,15
e6610919d60bcae1,Berkeley,"Berkeley, MO",city,15
8c16a23215a1b4b3,Stoneham,"Stoneham, MA",city,15
017f44ae677e9ec7,Princeton,"Princeton, OH",city,15
a832efe6c7c00859,Miami Springs,"Miami Springs, FL",city,15
5d7c3c683964b981,Clarkston,"Clarkston, GA",city,15
4cc70ca050b304d2,Searcy,"Searcy, AR",city,15
4e7a5a46faf1356c,Cullowhee,"Cullowhee, NC",city,15
0054177381a7d0dc,Wheatley Heights,"Wheatley Heights, NY",city,15
0055e32e53feff1d,Boston Harbor,"Boston Harbor, WA",city,15
f72d0fe211e1ad64,Mayfield,"Mayfield, KY",city,15
ba2e7f7eb278521d,Selma,"Selma, AL",city,15
12198c1d40c289f0,Upper Sandusky,"Upper Sandusky, OH",city,15
168a4e9135ee2989,Union Gap,"Union Gap, WA",city,15
dddd4789904a975f,Somerville,"Somerville, NJ",city,15
a40210251b0f4e37,North Arlington,"North Arlington, NJ",city,15
ff9871aa1b0d9e92,Washington,"Washington, MO",city,15
dd5ae04279be8230,Monroe,"Monroe, WA",city,15
81581631fd480ec9,Payson,"Payson, AZ",city,15
01eed3101c24975e,Catawba Island,"Catawba Island, OH",city,15
96cd3e111e35bc6e,Fruita,"Fruita, CO",city,14
013abac55b5e444f,Ocean Pointe,"Ocean Pointe, HI",city,14
7a48ee9699fccc97,Bloomfield Hills,"Bloomfield Hills, MI",city,14
448a1775be49da49,Cumberland,"Cumberland, MD",city,14
07d9f318e2083003,Washington Square Park,Washington Square Park,poi,14
01df2ed232dfaaf3,Central,"Central, LA",city,14
00f5eac74123ccea,Madisonville,"Madisonville, LA",city,14
922185539a1a7a3b,Cameron,"Cameron, TX",city,14
a8f65f96d1d7b8ec,Dover Beaches South,"Dover Beaches South, NJ",city,14
d33e00b28ebf5dd1,Cold Spring,"Cold Spring, KY",city,14
9ffe28f9656f4f89,Murray Hill,"Murray Hill, KY",city,14
a3d888f1d0b5d5a2,Shippensburg,"Shippensburg, PA",city,14
14aaff3897287c12,Springdale,"Springdale, MD",city,14
0a10292ee7a598d2,East Norriton,"East Norriton, PA",city,14
3765f5d97abdc54d,Chatham,"Chatham, NJ",city,14
c777b45fa7b82290,Clarksburg,"Clarksburg, WV",city,14
c66ac26a92d7c6c9,Yuma,"Yuma, CO",city,14
77a79bea3dffdff3,Beachwood,"Beachwood, NJ",city,14
59aa59a4f640381b,Mammoth Lakes,"Mammoth Lakes, CA",city,14
a61bbe860a97f946,East Richmond Heights,"East Richmond Heights, CA",city,14
2bd8aff9ffdbc99a,Atascadero,"Atascadero, CA",city,14
00a579767765f47a,Lacy-Lakeview,"Lacy-Lakeview, TX",city,14
006931112c76bf71,Browntown,"Browntown, PA",city,14
5aee08e0a4c73115,Randolph,"Randolph, MA",city,14
096e70636a88a7fa,Weston,"Weston, WV",city,14
c794f6ccc6fdde98,Smokey Point,"Smokey Point, WA",city,14
13d0994d4df436f8,Willowbrook,"Willowbrook, IL",city,14
4244555da048ffbf,Moonachie,"Moonachie, NJ",city,14
f0592a72d560435a,Westlake Village,"Westlake Village, CA",city,14
6684d4e60ddfc668,Greenfield,"Greenfield, CA",city,14
67c24f206ef498ab,Madeira Beach,"Madeira Beach, FL",city,14
b7bd48b75b8a55d6,Villa Hills,"Villa Hills, KY",city,14
5f8d55afa8c061c8,Richmond Hill,"Richmond Hill, GA",city,14
32bb9ace0723336d,Crestview,"Crestview, FL",city,14
a3aafe524295c107,Grove City,"Grove City, PA",city,14
fb3c12bc62543193,Carlstadt,"Carlstadt, NJ",city,14
91a74c998f238191,Brooklyn,"Brooklyn, OH",city,14
6ba10b142c887fdb,Cimarron Hills,"Cimarron Hills, CO",city,14
5c3e484d47259abb,Jamul,"Jamul, CA",city,14
00d7e2736bc1e7dc,County Center,"County Center, VA",city,14
016ac97538e1690e,East Greenwich,"East Greenwich, RI",city,14
41248dbf2870ea3d,Twentynine Palms,"Twentynine Palms, CA",city,14
045856846b6fffda,Freeport,"Freeport, IL",city,14
7662cf5b9985130b,Delavan,"Delavan, WI",city,14
9a02ce6ca066fcdc,Palos Park,"Palos Park, IL",city,14
b52736240ef42f93,East Massapequa,"East Massapequa, NY",city,14
772f1cfac1076a67,North Chicago,"North Chicago, IL",city,14
098f95bb0ddf2469,Diamond Springs,"Diamond Springs, CA",city,14
370b68289d7cf4d8,Huron,"Huron, OH",city,14
4b03b11ec52e251e,Cary,"Cary, IL",city,14
0068df0f3d964111,Grafton,"Grafton, MA",city,14
8c41ca4fc9d840bf,North Redington Beach,"North Redington Beach, FL",city,14
1f531799d2fa515c,Ayer,"Ayer, MA",city,14
018ceb710f54cdcb,Spout Springs,"Spout Springs, NC",city,14
170455ccfb9483dc,Waimea,"Waimea, HI",city,14
00d09fad7050154d,Kula,"Kula, HI",city,14
9eefc97b609dc19b,West Reading,"West Reading, PA",city,14
481021182030dbe6,Iona,"Iona, FL",city,14
647be94a01a83f96,Ramsey,"Ramsey, NJ",city,14
3af74604047b9342,Hales Corners,"Hales Corners, WI",city,14
0fc344774694d000,Hard Rock Stadium,Hard Rock Stadium,poi,14
000116925c8266ed,Huntingtown,"Huntingtown, MD",city,14
731eccf44ddd41fd,Pleasant Ridge,"Pleasant Ridge, MI",city,14
5fcfe687ac867562,Tolleson,"Tolleson, AZ",city,14
5f18aa7cce01ff7d,Selmer,"Selmer, TN",city,14
00edde1d2ec0a4d4,Holmdel,"Holmdel, NJ",city,14
3149bbc966846740,South Ogden,"South Ogden, UT",city,14
3e57f0def110a369,Plain City,"Plain City, UT",city,14
e82acd26e97baba0,Manorhaven,"Manorhaven, NY",city,14
a7c16f8e9923ec28,Tiverton,"Tiverton, RI",city,14
612e84e8d7e25c88,Avon,"Avon, CO",city,14
018c08f10cb64cca,Oakland,"Oakland, MI",city,14
723d666e3a15fd22,Portland,"Portland, TX",city,14
6d888f29c476b94a,Brownsville,"Brownsville, TN",city,14
65203f170e6f3873,Commodore,"Commodore, San Jose",neighborhood,14
869128921e17bb3c,Gretna,"Gretna, LA",city,14
00bd041f6d389237,Erie,"Erie, CO",city,14
64327bc537d608da,Washington Park,"Washington Park, Atlanta",neighborhood,14
27d0ee77b9d28896,West Hattiesburg,"West Hattiesburg, MS",city,14
d096ac3f2b0da338,South Bradenton,"South Bradenton, FL",city,14
00c4e030703d58e2,Parkway,"Parkway, CA",city,14
0051d76b1627f404,Cherry Hill,"Cherry Hill, NJ",city,14
0e9d70267c50f090,Closter,"Closter, NJ",city,14
e04653ebc39b100c,La Puente,"La Puente, CA",city,14
f1a993cc8833f408,Cedar Grove,"Cedar Grove, NJ",city,14
013e3c303bf63831,Maunawili,"Maunawili, HI",city,14
01725814087f8c9a,Georgetown,"Georgetown, MA",city,14
6f7446de3763384b,Cheat Lake,"Cheat Lake, WV",city,14
a2e9665d39e55b17,Hinsdale,"Hinsdale, IL",city,14
70eceae4e0eddf4d,Green Acres,"Green Acres, WA",city,14
f239196a09f74f30,Camden,"Camden, TN",city,14
018d4b863f24a453,Medford,"Medford, NJ",city,14
28fa4499cc31cb38,Butler Beach,"Butler Beach, FL",city,14
005204847fd9be9f,Farmington,"Farmington, NY",city,14
003dafa26e2ef4e8,Cromwell,"Cromwell, CT",city,14
01410aa5e84b3f1d,Lakeland Highlands,"Lakeland Highlands, FL",city,14
00cd1ca713cf470d,Brunswick,"Brunswick, GA",city,14
93058506a7cfd99a,Graham,"Graham, NC",city,14
4439e5140bd8b701,Pleasantville,"Pleasantville, NJ",city,14
df062364379ad7e3,Richboro,"Richboro, PA",city,14
c64c987193dab2f4,Islip,"Islip, NY",city,14
01f9f8b01415323b,Vineyard,"Vineyard, CA",city,14
0a3852e02570059c,Franklin,"Franklin, OH",city,14
f3350a5307c79b04,Oak Harbor,"Oak Harbor, WA",city,14
0114450640c7d514,Toftrees,"Toftrees, PA",city,14
014734342ec54c17,Williston,"Williston, VT",city,14
b6b3bc98f34c6e28,Mill Creek,"Mill Creek, WA",city,14
17b31ef8fe912cec,Bemidji,"Bemidji, MN",city,14
0fc29472ea146001,Busch Stadium,Busch Stadium,poi,14
b6fcb63416068dca,Lockland,"Lockland, OH",city,14
2bca99f2a5ba7da1,Marrero,"Marrero, LA",city,14
044f809bcfa0fb4b,Richton Park,"Richton Park, IL",city,14
b7f225f8a370ad60,Warrenton,"Warrenton, VA",city,14
3314ad29993667c2,Kelso,"Kelso, WA",city,14
f75295144992c8fb,Greenlawn,"Greenlawn, NY",city,14
911b22d874c731d0,Amherst,"Amherst, OH",city,14
34c3899cb79238ac,Abernathy,"Abernathy, TX",city,14
3497281ae68b5e95,Carmel Valley Village,"Carmel Valley Village, CA",city,14
01ae23a274353991,Emerald Bay,"Emerald Bay, TX",city,14
01761a81117e20df,Bee Cave,"Bee Cave, TX",city,14
c912e672d14acc42,Glenside,"Glenside, PA",city,14
0178e0b441628941,Hudsonville,"Hudsonville, MI",city,14
cb0cf91993fea922,Ronkonkoma,"Ronkonkoma, NY",city,14
f50e5412e06bd79a,Bellevue,"Bellevue, KY",city,14
07d9e39295083001,Dodger Stadium,Dodger Stadium,poi,14
016088c37eb02e0f,Wrentham,"Wrentham, MA",city,14
3c0a28d72969fe75,DuBois,"DuBois, PA",city,14
a4d5a65e97961a1f,Painesville,"Painesville, OH",city,14
fe6fdbea8b8a1476,Angleton,"Angleton, TX",city,14
0e662f24a70057f3,Hormigueros,"Hormigueros, USA",city,14
c5657257dc77abae,Wood Dale,"Wood Dale, IL",city,14
91f21d7a6e481107,Conway,"Conway, SC",city,14
001474f01c77f783,Marvin,"Marvin, NC",city,14
3fe7643d3e014f67,Orange,"Orange, TX",city,14
3c34800cdf1a1c81,Norland,"Norland, FL",city,14
06990878a139dd1d,Pimmit Hills,"Pimmit Hills, VA",city,14
5fb7d0858055aa39,Fort Valley,"Fort Valley, GA",city,14
d881b2cc29428b03,Eden,"Eden, NC",city,14
e8ca10ba56edd187,Dry Run,"Dry Run, OH",city,14
01c19c83706073da,Ashland,"Ashland, MO",city,14
4282a48dfd5032d2,Mount Repose,"Mount Repose, OH",city,14
5fceda493bd0b328,Munhall,"Munhall, PA",city,14
935b879fb8ad4acd,Hampton,"Hampton, IL",city,14
2a3e36a1b2b432fe,North Amityville,"North Amityville, NY",city,14
4477ece8c7a66e12,New Castle,"New Castle, IN",city,14
d4c37349a0a22355,Cutlerville,"Cutlerville, MI",city,14
00f94f2b55c69c93,Belgrade,"Belgrade, MT",city,14
7415d5876aa249af,Buckley,"Buckley, WA",city,14
00a9a6ba4e27202c,Ledgewood,"Ledgewood, NJ",city,14
f724afc7e1797de6,Sunnyside,"Sunnyside, OR",city,14
69d2c4f187635997,Parkland,"Parkland, WA",city,14
37a6a5855ab506ea,Eveleth,"Eveleth, MN",city,14
01c4b9cd35e9b6ba,Mason,"Mason, MI",city,14
b7bf044c46621317,Pleasant Grove,"Pleasant Grove, UT",city,13
8d3227c6a2a3645b,McComb,"McComb, MS",city,13
e8c19697ee336743,Celina,"Celina, OH",city,13
a40c7aae22398af1,Hawthorne,"Hawthorne, NJ",city,13
82a3427fa492ed52,Gonzales,"Gonzales, LA",city,13
f129458876b482f0,Folcroft,"Folcroft, PA",city,13
5222ab808bfb177c,Medfield,"Medfield, MA",city,13
ea31c923a642838c,Claiborne,"Claiborne, LA",city,13
19869ae7b22efc3b,North Kansas City,"North Kansas City, MO",city,13
332e14a1d2ea8588,Rocky Point,"Rocky Point, NY",city,13
9292cc27567bb41d,Montgomery,"Montgomery, NY",city,13
acaa7e6723823030,Stonegate,"Stonegate, CO",city,13
6fbf9d86326dfc1f,Babylon,"Babylon, NY",city,13
eb66431248df1f23,Boxford,"Boxford, MA",city,13
013c72116eedd711,West Newbury,"West Newbury, MA",city,13
074db1650e980987,Barrington,"Barrington, NJ",city,13
582dea2efd2b65e2,Mount Sterling,"Mount Sterling, KY",city,13
338e3ac8301cb2f1,Leisuretowne,"Leisuretowne, NJ",city,13
009940e854c4ca59,Yarmouth,"Yarmouth, ME",city,13
85644511d3f21570,Lindenhurst,"Lindenhurst, NY",city,13
149a322956c85d35,Newport,"Newport, MN",city,13
36bb960979323f80,Flatbush,"Flatbush, Brooklyn",neighborhood,13
7cbee617cc64f301,Glenwood Springs,"Glenwood Springs, CO",city,13
00ea30327a3bb0d1,Washington,"Washington, NJ",city,13
d6f81f46b9393919,Morrow,"Morrow, GA",city,13
00ba4a216394fd45,Albert Lea,"Albert Lea, MN",city,13
c1d3b2c4258bc99c,Allentown,"Allentown, NJ",city,13
6513b0430da3e9ac,Plainview,"Plainview, TX",city,13
0135cc8347e0b8f2,Cohasset,"Cohasset, MA",city,13
cff113be4012e4ce,Pomona,"Pomona, NJ",city,13
5518a25c736fbc3e,Live Oak,"Live Oak, CA",city,13
5d9b9e66087e022c,Portland,"Portland, TN",city,13
2e83702276d05b7c,Bohemia,"Bohemia, NY",city,13
6955c484d8d2708d,Danville,"Danville, KY",city,13
8d8703b6fd478d81,Whiskey Creek,"Whiskey Creek, FL",city,13
015760b40a23c7d6,Gibbs,"Gibbs, TN",city,13
010e9e6050d74f72,Washington,"Washington, IL",city,13
764f95e9a4a661c5,Winston,"Winston, OR",city,13
007998004ba3efc0,Pine Lake Park,"Pine Lake Park, NJ",city,13
2ea56fb9753dda9d,Braddock,"Braddock, PA",city,13
ad5f36a1f04723c0,Bloomington,"Bloomington, CA",city,13
db8f089c6ab2a7a0,Teays Valley,"Teays Valley, WV",city,13
e130c804f7fc6c9f,Boonville,"Boonville, MO",city,13
6c253d30b4b6dbd4,San Juan,"San Juan, TX",city,13
5b868b24196407ea,Warren,"Warren, PA",city,13
70651817971f9cb8,Taylor Lake Village,"Taylor Lake Village, TX",city,13
b1b5c83c41c58592,New Baden,"New Baden, IL",city,13
c9af03f7af638bed,Mercedes,"Mercedes, TX",city,13
013f22a05e4656c5,Heyworth,"Heyworth, IL",city,13
23d2e7d8f1470c99,Schofield Barracks,"Schofield Barracks, HI",city,13
8896af0a7af93488,Milton,"Milton, FL",city,13
011bcdef2abd93ca,Kings Park West,"Kings Park West, VA",city,13
5c0d0e9e3c7686a7,Southgate,"Southgate, FL",city,13
001dfcdd3eb26fdb,Darien,"Darien, IL",city,13
001e3c364b8b6ecd,South Wellfleet,"South Wellfleet, MA",city,13
229e5a93e45f6eca,Middle Island,"Middle Island, NY",city,13
0ca7a5e41a672fe8,Madisonville,"Madisonville, KY",city,13
ff96f35b5ab7ad8c,Central Point,"Central Point, OR",city,13
f3d62daa712bbb93,Alliance,"Alliance, OH",city,13
09ef2b4f43628469,Wilder,"Wilder, KY",city,13
011312e93d6fddae,Rye,"Rye, NH",city,13
00fea91d690971c9,Ely,"Ely, IA",city,13
946c47f1e144615e,Chesterfield Court House,"Chesterfield Court House, VA",city,13
0091937db2470bc0,Union City,"Union City, IN",city,13
243f8ec5e6ee45b3,Pewaukee,"Pewaukee, WI",city,13
341fb7f33dd7ea0c,Bethany,"Bethany, OK",city,13
00cd99bb0ed4ed68,Bay Pines,"Bay Pines, FL",city,13
def44d7d147e501a,Wallington,"Wallington, NJ",city,13
4983611728fa24e3,Ivins,"Ivins, UT",city,13
2d951a00b6c3c6fb,Elwood,"Elwood, NY",city,13
701d2c3c209b77ab,River Grove,"River Grove, IL",city,13
0033703b2adc9370,Normandy Shores,"Normandy Shores, FL",city,13
10cb38f553048bd8,Collinsville,"Collinsville, CT",city,13
8b70d755ddedd87c,Newton,"Newton, NJ",city,13
c3c1b969568bf8a7,Whitemarsh Island,"Whitemarsh Island, GA",city,13
efecc58a253b3105,Byron Center,"Byron Center, MI",city,13
010dcbc2524b2398,Guilderland,"Guilderland, NY",city,13
e4c3b367461abd6d,Goose Creek,"Goose Creek, KY",city,13
68a67ae4e2a55fa3,Buechel,"Buechel, KY",city,13
5481fcf85f7aac82,St Paul Park,"St Paul Park, MN",city,13
0000673a373c0f3b,Littleton,"Littleton, MA",city,13
b8c06ba8afe6cf60,Greenwood Lake,"Greenwood Lake, NY",city,13
8530e930d5428ce9,Bel Aire,"Bel Aire, KS",city,13
49f23f58a518a540,Tribeca,"Tribeca, Manhattan",neighborhood,13
c41ab6492b4f1e64,Milan,"Milan, TN",city,13
000db6740b1fec59,Biscayne Park,"Biscayne Park, FL",city,13
ce5ec48c85bb4531,Tybee Island,"Tybee Island, GA",city,13
73c018a52f12b9b3,Garden View,"Garden View, PA",city,13
9c86b10d0bc471b5,Lemon Grove,"Lemon Grove, CA",city,13
79fad64bb3db6c1a,New Hope,"New Hope, PA",city,13
0126d30c711b167a,Pacific,"Pacific, MO",city,13
019c4b8a4a5f68ec,Thatcher,"Thatcher, AZ",city,13
004403151d4fa6ba,Liberty Lake,"Liberty Lake, WA",city,13
e93adc27880e8abf,Hato Rey Central,"Hato Rey Central, Puerto Rico",city,13
a62e1723395191c7,Red Bluff,"Red Bluff, CA",city,13
3a4d0a5c8a0da4ac,Schlusser,"Schlusser, PA",city,13
29a4f965be0ce42a,Algona,"Algona, IA",city,13
db0dcea533e078a2,Smith Mills,"Smith Mills, MA",city,13
d7a415f64e104994,Faribault,"Faribault, MN",city,13
01b1e7677560ac06,Manitowoc,"Manitowoc, WI",city,13
f01b689ce49ad91d,Vicksburg,"Vicksburg, MI",city,13
005acf34787eaab3,Troy,"Troy, IL",city,13
f2da3efc48696715,Wheeling,"Wheeling, IL",city,13
5d9d8735bda065e7,Russellville,"Russellville, AL",city,13
01614d670db63190,Accokeek,"Accokeek, MD",city,13
2eb715ad70a02224,Dacula,"Dacula, GA",city,13
4f5e9e2ff65bbe8c,White Meadow Lake,"White Meadow Lake, NJ",city,13
f359dbed0d2029e0,Southgate,"Southgate, MI",city,13
3009292baa8dda23,Lisle,"Lisle, IL",city,13
190eb3b77202f9b8,Rockford,"Rockford, TN",city,13
01e5da1b2875d48f,Wesley Chapel,"Wesley Chapel, NC",city,13
016ad22a06072ee8,Roxborough Park,"Roxborough Park, CO",city,13
8f83701ad8728b00,Sudley,"Sudley, VA",city,13
1a0cccdc06c8c4fb,Wharton,"Wharton, TX",city,13
49cb377fd22f19fe,Wantagh,"Wantagh, NY",city,13
0779313de392e39d,Universidad,"Universidad, USA",city,13
9d34457956d34107,East Renton Highlands,"East Renton Highlands, WA",city,13
